date,open,high,previsao
1575597600000,7342.55,7395.16,0
1575601200000,7354.96,7405,0
1575604800000,7374.38,7424.29,0
1575608400000,7377.76,7390.99,0
1575612000000,7375.12,7414.18,0
1575615600000,7394.8,7447.4,0
1575619200000,7389,7389.14,0
1575622800000,7371.23,7433.99,0
1575626400000,7398.12,7433.81,0
1575630000000,7395.18,7411.06,0
1575633600000,7371.9,7402.73,0
1575637200000,7399.86,7410,0
1575640800000,7394.64,7395.73,0
1575644400000,7361.9,7386.2,0
1575648000000,7367,7380,0
1575651600000,7350.54,7443.15,0
1575655200000,7387.43,7396.29,0
1575658800000,7330.37,7358.48,0
1575662400000,7338.68,7388.09,0
1575666000000,7367.92,7379.82,0
1575669600000,7352.18,7398,0
1575673200000,7381.61,7429.4,0
1575676800000,7375.11,7420,0
1575680400000,7404.99,7590.03,1
1575684000000,7475.97,7513.44,0
1575687600000,7440.01,7447.94,0
1575691200000,7433.09,7444.98,0
1575694800000,7426.66,7481.6,0
1575698400000,7456.78,7530,0
1575702000000,7506.62,7550,0
1575705600000,7527.8,7554.63,0
1575709200000,7521.74,7535.42,0
1575712800000,7510.17,7566.32,0
1575716400000,7560.97,7562.16,0
1575720000000,7528.62,7619.62,0
1575723600000,7560.37,7578,0
1575727200000,7559.06,7559.69,0
1575730800000,7528.62,7534.97,0
1575734400000,7521.36,7549.71,0
1575738000000,7501.38,7533,0
1575741600000,7494.11,7532.02,0
1575745200000,7513.7,7539.9,0
1575748800000,7523.68,7551.8,0
1575752400000,7515.3,7533.87,0
1575756000000,7517.14,7549.91,0
1575759600000,7529.16,7541.16,0
1575763200000,7510,7530,0
1575766800000,7508.6,7520.89,0
1575770400000,7508.42,7519,0
1575774000000,7489.63,7527.89,0
1575777600000,7520,7520.46,0
1575781200000,7503.52,7504.99,0
1575784800000,7483.45,7519.75,0
1575788400000,7519.75,7522.99,0
1575792000000,7487.31,7499.75,0
1575795600000,7474.27,7475.05,0
1575799200000,7434.98,7435,0
1575802800000,7408.32,7409.99,0
1575806400000,7404.99,7430,0
1575810000000,7417.99,7434.9,0
1575813600000,7422.26,7448.06,0
1575817200000,7444.33,7453.99,0
1575820800000,7434.63,7442.06,0
1575824400000,7437.38,7497.88,0
1575828000000,7486.15,7502.28,0
1575831600000,7486.66,7542.16,0
1575835200000,7520.03,7525,0
1575838800000,7496.5,7531.25,0
1575842400000,7513.57,7522,0
1575846000000,7513.35,7564,0
1575849600000,7546,7552.77,0
1575853200000,7509.36,7528.58,0
1575856800000,7526.21,7547.54,0
1575860400000,7517.52,7525,0
1575864000000,7516.31,7528,0
1575867600000,7523.02,7542,0
1575871200000,7527.11,7540.85,0
1575874800000,7538.54,7552,0
1575878400000,7510.11,7541.9,0
1575882000000,7519.88,7523.44,0
1575885600000,7479.46,7500.12,0
1575889200000,7496.1,7521.83,0
1575892800000,7510.93,7531.87,0
1575896400000,7498.67,7518.41,0
1575900000000,7482.56,7530,0
1575903600000,7512.98,7513.82,0
1575907200000,7468.36,7474,0
1575910800000,7460.15,7474.13,0
1575914400000,7456.74,7490,0
1575918000000,7480.79,7496,0
1575921600000,7471.24,7509.26,0
1575925200000,7493.96,7522,0
1575928800000,7495.76,7550,0
1575932400000,7545.92,7650,0
1575936000000,7423.91,7450,0
1575939600000,7413.05,7447.49,0
1575943200000,7438.09,7450.54,0
1575946800000,7443.74,7446.91,0
1575950400000,7374.25,7382.49,0
1575954000000,7302.05,7369.23,0
1575957600000,7352.61,7356.13,0
1575961200000,7333.02,7359.72,0
1575964800000,7338.64,7355,0
1575968400000,7343.4,7407.6,0
1575972000000,7372.86,7387.99,0
1575975600000,7368.74,7388.86,0
1575979200000,7383.74,7399.08,0
1575982800000,7378.53,7382.23,0
1575986400000,7357.32,7373.21,0
1575990000000,7360.27,7367,0
1575993600000,7351.17,7353.95,0
1575997200000,7307.21,7336.53,0
1576000800000,7314.1,7357.27,0
1576004400000,7342.79,7368.44,0
1576008000000,7341.75,7355,0
1576011600000,7344.72,7347.97,0
1576015200000,7320.94,7354,0
1576018800000,7290.95,7307.79,0
1576022400000,7236.4,7261.52,0
1576026000000,7231.5,7249.36,0
1576029600000,7180.91,7229.8,0
1576033200000,7225.26,7232.79,0
1576036800000,7230.95,7231.22,0
1576040400000,7207.51,7241.87,0
1576044000000,7218.49,7248.65,0
1576047600000,7238.45,7257.34,0
1576051200000,7224.15,7248.64,0
1576054800000,7239.37,7274.4,0
1576058400000,7267.74,7275.5,0
1576062000000,7246.87,7249.86,0
1576065600000,7213.44,7228.87,0
1576069200000,7214.95,7230.21,0
1576072800000,7195.9,7218,0
1576076400000,7217.16,7227.39,0
1576080000000,7220.12,7234.3,0
1576083600000,7224.38,7249.72,0
1576087200000,7237.95,7239.98,0
1576090800000,7222.81,7245,0
1576094400000,7227.36,7267.01,0
1576098000000,7257.04,7261.32,0
1576101600000,7240.73,7253.21,0
1576105200000,7233.65,7235.7,0
1576108800000,7174.03,7217.5,0
1576112400000,7192.43,7205.69,0
1576116000000,7197.9,7209.85,0
1576119600000,7188.12,7214.1,0
1576123200000,7200.69,7205.97,0
1576126800000,7171.72,7200,0
1576130400000,7193.55,7204.48,0
1576134000000,7203.89,7210,0
1576137600000,7210,7295,0
1576141200000,7145.95,7168.11,0
1576144800000,7154.27,7185.27,0
1576148400000,7156.72,7174.04,0
1576152000000,7156.05,7168.02,0
1576155600000,7149.98,7166.85,0
1576159200000,7163.41,7177.46,0
1576162800000,7173.17,7175.37,0
1576166400000,7150.36,7152.17,0
1576170000000,7136.01,7177.45,0
1576173600000,7164.47,7217.99,0
1576177200000,7160.85,7206.08,0
1576180800000,7192.93,7214.99,0
1576184400000,7194,7205,0
1576188000000,7192.67,7222.15,0
1576191600000,7165.85,7193.4,0
1576195200000,7190.98,7214.45,0
1576198800000,7204.96,7212.26,0
1576202400000,7203.24,7226.79,0
1576206000000,7216.87,7225.68,0
1576209600000,7204.75,7255,0
1576213200000,7250,7261.95,0
1576216800000,7206.11,7212.85,0
1576220400000,7200.15,7211.78,0
1576224000000,7197.76,7216.93,0
1576227600000,7197.66,7211.08,0
1576231200000,7204.16,7218.98,0
1576234800000,7213.37,7236.5,0
1576238400000,7229.1,7247.62,0
1576242000000,7228.69,7230.6,0
1576245600000,7226.96,7229.88,0
1576249200000,7217.51,7249.81,0
1576252800000,7235.21,7255,0
1576256400000,7216.02,7230.75,0
1576260000000,7220.41,7227.2,0
1576263600000,7221.03,7237.98,0
1576267200000,7221.29,7233.19,0
1576270800000,7230.04,7239.5,0
1576274400000,7235.97,7237.72,0
1576278000000,7229.96,7268.01,0
1576281600000,7253.03,7309.05,0
1576285200000,7282.18,7298,0
1576288800000,7274.73,7283.78,0
1576292400000,7239.97,7270,0
1576296000000,7253.87,7266.87,0
1576299600000,7257.27,7257.31,0
1576303200000,7244.58,7258.62,0
1576306800000,7243.51,7258.61,0
1576310400000,7257.37,7258.11,0
1576314000000,7247.69,7271.77,0
1576317600000,7264.21,7268.79,0
1576321200000,7255.62,7259.98,0
1576324800000,7255.21,7263,0
1576328400000,7257.89,7270,0
1576332000000,7265.92,7267.45,0
1576335600000,7248.67,7259.68,0
1576339200000,7252.05,7252.8,0
1576342800000,7189.46,7205.36,0
1576346400000,7191.66,7200.15,0
1576350000000,7190.46,7193.02,0
1576353600000,7185.49,7189.48,0
1576357200000,7161.6,7166.59,0
1576360800000,7145.63,7158.77,0
1576364400000,7152.61,7156.36,0
1576368000000,7061.61,7078.2,0
1576371600000,7059.36,7088.48,0
1576375200000,7065.02,7099.63,0
1576378800000,7096.53,7104.25,0
1576382400000,7072.66,7082.39,0
1576386000000,7073.34,7093.99,0
1576389600000,7083.68,7093.38,0
1576393200000,7089.74,7090,0
1576396800000,7064.14,7065,0
1576400400000,7046.53,7052.7,0
1576404000000,7048.54,7072.85,0
1576407600000,7061.46,7067.03,0
1576411200000,7057.49,7067.03,0
1576414800000,7054.3,7062.81,0
1576418400000,7058.1,7058.14,0
1576422000000,7055.55,7200.3,1
1576425600000,7142,7177.15,0
1576429200000,7151.2,7161.18,0
1576432800000,7140.71,7141.47,0
1576436400000,7096.18,7114.34,0
1576440000000,7111.11,7149,0
1576443600000,7080.25,7095.22,0
1576447200000,7080.52,7125,0
1576450800000,7120.4,7133.22,0
1576454400000,7119.11,7131.92,0
1576458000000,7098.82,7122.05,0
1576461600000,7113.6,7125,0
1576465200000,7124.26,7128.99,0
1576468800000,7114.68,7141.67,0
1576472400000,7133.92,7135.56,0
1576476000000,7124.93,7139.66,0
1576479600000,7119.38,7129.41,0
1576483200000,7119.6,7132.52,0
1576486800000,7080.12,7100,0
1576490400000,7095.36,7103.26,0
1576494000000,7093.97,7099.93,0
1576497600000,7078.83,7079.98,0
1576501200000,7072.16,7080.01,0
1576504800000,7070.87,7092.01,0
1576508400000,7086.5,7100,0
1576512000000,7066.97,7099,0
1576515600000,7069.15,7078.69,0
1576519200000,7057.45,7086,0
1576522800000,7063.36,7125.6,0
1576526400000,7091.92,7119,0
1576530000000,7109.21,7140.72,0
1576533600000,7136.47,7150,0
1576537200000,7115.98,7128.88,0
1576540800000,7090.73,7104.85,0
1576544400000,7100.53,7112.54,0
1576548000000,7109.68,7117,0
1576551600000,6923.9,6930.27,0
1576555200000,6902.68,6919.98,0
1576558800000,6860.94,6908,0
1576562400000,6887.73,6904.84,0
1576566000000,6893.66,6912.74,0
1576569600000,6891.44,6910.78,0
1576573200000,6896.22,6899.2,0
1576576800000,6885.23,6900,0
1576580400000,6893.29,6895.59,0
1576584000000,6886.76,6892.46,0
1576587600000,6886.44,6904.91,0
1576591200000,6889.6,6897.91,0
1576594800000,6889.24,6893.85,0
1576598400000,6877.46,6886.24,0
1576602000000,6880.33,6888.77,0
1576605600000,6884,6911,0
1576609200000,6887.67,6942.21,0
1576612800000,6935.13,6940.84,0
1576616400000,6877.49,6887.75,0
1576620000000,6773.54,6775,0
1576623600000,6753.02,6759,0
1576627200000,6696.32,6743.6,0
1576630800000,6737.08,6743.33,0
1576634400000,6710,6730,0
1576638000000,6711.15,6713.85,0
1576641600000,6619.69,6645.95,0
1576645200000,6584.69,6623.4,0
1576648800000,6616.15,6702,0
1576652400000,6588.08,6638.57,0
1576656000000,6623.84,6659.09,0
1576659600000,6654.67,6691.16,0
1576663200000,6660.51,6712.6,0
1576666800000,6702.75,6725.69,0
1576670400000,6686.89,6717.56,0
1576674000000,6675.35,6686.63,0
1576677600000,6668.58,6685.36,0
1576681200000,6629.45,6632.63,0
1576684800000,6619.06,6656.03,0
1576688400000,6624.02,6656.66,0
1576692000000,6634.39,6668.84,0
1576695600000,6655.8,6660.4,0
1576699200000,6615.24,6629.44,0
1576702800000,6541.47,6684.88,1
1576706400000,6675.33,6737.6,0
1576710000000,6697.99,6863.08,1
1576713600000,6824.55,6929.2,1
1576717200000,6877.46,6925.13,0
1576720800000,6860.22,6878.65,0
1576724400000,6860.9,6966.05,1
1576728000000,6956.09,7214.88,1
1576731600000,7111.69,7199,0
1576735200000,7123.97,7440,1
1576738800000,7422.6,7438.1,0
1576742400000,7277.83,7380,0
1576746000000,7234.81,7237.57,0
1576749600000,7157.73,7187.85,0
1576753200000,7150.5,7180.96,0
1576756800000,7158.94,7162.32,0
1576760400000,7139.77,7167.85,0
1576764000000,7146.66,7166.84,0
1576767600000,7135.39,7142.93,0
1576771200000,7091.31,7117.15,0
1576774800000,7076.78,7159.62,0
1576778400000,7121.23,7200,0
1576782000000,7153.72,7179.99,0
1576785600000,7150.56,7220,0
1576789200000,7189.37,7234,0
1576792800000,7088.28,7123.72,0
1576796400000,7123.29,7175.19,0
1576800000000,7145.99,7173.47,0
1576803600000,7136.76,7158.6,0
1576807200000,7131.75,7169,0
1576810800000,7157.53,7185,0
1576814400000,7177.89,7181.99,0
1576818000000,7151.07,7170.87,0
1576821600000,7157.15,7164.02,0
1576825200000,7157.75,7165.9,0
1576828800000,7151.31,7160,0
1576832400000,7124.53,7129.63,0
1576836000000,7102.27,7140.78,0
1576839600000,7123.77,7142.39,0
1576843200000,7134.14,7139.99,0
1576846800000,7124.83,7136,0
1576850400000,7089.52,7132.37,0
1576854000000,7106.36,7160,0
1576857600000,7145.09,7175.67,0
1576861200000,7134.49,7159.81,0
1576864800000,7132.99,7148.66,0
1576868400000,7144.92,7158.54,0
1576872000000,7149.87,7194.99,0
1576875600000,7186.38,7188,0
1576879200000,7180.59,7205,0
1576882800000,7195,7220,0
1576886400000,7155.4,7171.54,0
1576890000000,7165.74,7189.31,0
1576893600000,7175.19,7205,0
1576897200000,7192,7204.58,0
1576900800000,7183.99,7214.26,0
1576904400000,7203.49,7207.17,0
1576908000000,7191.54,7197.97,0
1576911600000,7182.9,7188.72,0
1576915200000,7188.01,7190.58,0
1576918800000,7164.54,7172.08,0
1576922400000,7157.4,7174.98,0
1576926000000,7167.12,7170,0
1576929600000,7156.03,7175.43,0
1576933200000,7148.32,7161.67,0
1576936800000,7156.47,7161.57,0
1576940400000,7141.77,7145.31,0
1576944000000,7132.95,7146.58,0
1576947600000,7141.72,7142.14,0
1576951200000,7118.55,7140,0
1576954800000,7137.5,7157,0
1576958400000,7145.97,7152.12,0
1576962000000,7147.05,7148.87,0
1576965600000,7129.24,7142.99,0
1576969200000,7125.06,7144.7,0
1576972800000,7139.32,7143.3,0
1576976400000,7142.35,7154.23,0
1576980000000,7152.42,7154,0
1576983600000,7148.83,7151.98,0
1576987200000,7145.04,7155,0
1576990800000,7154.43,7180,0
1576994400000,7131.85,7140,0
1576998000000,7139.82,7140,0
1577001600000,7131.59,7133.48,0
1577005200000,7133.48,7144,0
1577008800000,7144,7148,0
1577012400000,7144.09,7148.82,0
1577016000000,7136.94,7148.99,0
1577019600000,7136.98,7142.02,0
1577023200000,7132.04,7137,0
1577026800000,7131.03,7192.99,0
1577030400000,7180.32,7200.3,0
1577034000000,7160.23,7170.88,0
1577037600000,7163.75,7188.71,0
1577041200000,7174.98,7180,0
1577044800000,7164.4,7177.87,0
1577048400000,7170,7194,0
1577052000000,7170.07,7179.75,0
1577055600000,7167.83,7197,0
1577059200000,7186.78,7270,0
1577062800000,7226.7,7375.64,1
1577066400000,7312.66,7430,1
1577070000000,7393,7456.67,0
1577073600000,7399.46,7455.85,0
1577077200000,7408.08,7421.87,0
1577080800000,7395.61,7416.46,0
1577084400000,7400.84,7518.54,1
1577088000000,7500.71,7627.32,1
1577091600000,7546.04,7631.63,0
1577095200000,7603.95,7634.55,0
1577098800000,7561.76,7597.3,0
1577102400000,7589.55,7593.5,0
1577106000000,7553.58,7580,0
1577109600000,7543.89,7551.47,0
1577113200000,7472.96,7512.82,0
1577116800000,7494.91,7542,0
1577120400000,7523.6,7534.99,0
1577124000000,7533.94,7548,0
1577127600000,7521.87,7564.93,0
1577131200000,7553.03,7568.42,0
1577134800000,7562.15,7597.34,0
1577138400000,7521.13,7581.59,0
1577142000000,7577.21,7612,0
1577145600000,7585.87,7695.38,0
1577149200000,7524.01,7557.13,0
1577152800000,7387.91,7460,0
1577156400000,7392,7437.11,0
